,placeId,placeName,linkPlaceId,pinCode,mandalName,latitude,longitude,stateCode,district
3631,6551,KANCHIKACHERLA,6551,521180,KANCHIKACHERLA,16.68646,80.3884,AP,NTR
3632,22941,SITANAGARAM,22941,530044,PEDAGANTYADA,17.647280,83.195180,AP,VISAKHAPATNAM
3633,22942,GULBARGA,22942,,,17.3262340,76.8174940,KA,HO
3634,235932,NAGIREDDIPALLI,235932,515761,BRAHMASAMUDRAM,14.5598478,76.9711445,AP,ANANTAPURAMU
3635,1669187189611,MILESTONE,1669187189611,523240,MARRIPADU,,,AP,SPS NELLORE
3636,22952,KOMARADA,22952,535521,KOMARADA,18.8988530,83.4607810,AP,PP MANYAM
3637,6571,KANDUKUR,6571,523105,KANDUKUR,15.21830,79.899217,AP,SPS NELLORE
3638,22962,DEVAMPALLY,22962,,,,,AP,HO
3639,22963,VADDIRALA,22963,516432,MYLAVARAM,14.977471,78.252641,AP,YSR KADAPA
3640,235959,SHAIKSANIPALLE,235959,515812,URAVAKONDA,14.90231049,77.30554629,AP,ANANTAPURAMU
3641,1603473641146,KALLURUGUDEM,1603473641146,,,,,TS,HO
3642,6581,KANDULURU,6581,523272,SANTANUTALAPADU,15.421000,79.991880,AP,PRAKASAM
3643,235956,MYRADA-II,235956,515581,TALUPULA,14.248350,78.362819,AP,SRI SATHYA SAI
3644,22967,G.G. ROAD,22967,,,,,TS,
3645,22968,HASNAPURAM,22968,523356,KOMAROLU,15.3992520,79.0436050,AP,PRAKASAM
3646,22969,D.V.SATRAM,22969,524123,DORAVARISATRAM,13.813131,79.949291,AP,TIRUPATHI
3647,235961,AMIDALA,235961,515822,URAVAKONDA,14.851857,77.250703,AP,ANANTAPURAMU
3648,22970,ARAMBAKKAM,22970,524401,GUMMIDIPOONDI,13.54261,80.06884,AP,THIRUVALLUR
3649,22971,DAM X ROAD,22971,516267,RAPUR,14.284376,79.613027,AP,SPS NELLORE
3650,235966,KALUGODU,235966,515863,GUMMAGATTA,14.59522949,76.90817501,AP,ANANTAPURAMU
3651,22973,10th MILE STONE,22973,,,,,AP,HO
3652,1676277699028,AMARAVATHI 2MILE STONES,1676277699028,521286,AMARAVATI,,,AP,PALNADU
3653,22974,TALLA REVU,22974,533463,THALLAREVU,16.7795460,82.2291020,AP,KAKINADA
3654,22975,UMARKOT,22975,,,,,OR,
3655,6591,KANEKAL,6591,515871,KANEKAL,14.804765,77.072738,AP,ANANTAPURAMU
3656,1691223284874,CHODAVARAM C,1691223284874,534111,NALLAJERLA,16.954813,81.453294,AP,EAST GODAVARI
3657,22976,NAWRANGPUR,22976,764059,NABARANGAPUR,19.233347,82.547750,OR,NABARANGAPUR
3658,235970,KONTHANAPALLI,235970,515865,RAYADURG,14.720552,76.882452,AP,ANANTAPURAMU
3659,22977,AGIRIPALLI,22977,521211,AGIRIPALLI,16.679824,80.782893,AP,ELURU
3660,1668602058795,PALAR,1668602058795,517425,KUPPAM,12.769076,78.418644,AP,CHITTOOR
3661,235969,GUMMAGATTA,235969,515867,GUMMAGATTA,14.56385585,76.86404597,AP,ANANTAPURAMU
3662,235975,JUNJURAMPALLE,235975,515867,RAYADURG,14.64538836,77.00496253,AP,ANANTAPURAMU
3663,22980,PHIRANGIPURAM,22980,522529,PHIRANGIPURAM,16.290278,80.259616,AP,GUNTUR
3664,235974,BELODU,235974,515867,GUMMAGATTA,14.630220,76.908430,AP,ANANTAPURAMU
3665,22981,VINUKONDA X ROAD,22981,522647,VINUKONDA,15.906352,79.324262,AP,PALNADU
3666,22982,NOWURANGAPUR,22982,764059,NABARANGAPUR,19.233470,82.547270,OR,NABARANGAPUR
3667,235973,VEPULAPARTHI CROSS,235973,515863,GUMMAGATTA,14.578690,76.881680,AP,ANANTAPURAMU
3668,235979,UDEGOLAM,235979,515871,KANEKAL,14.852570,77.076543,AP,ANANTAPURAMU
3669,22985,CHODAVARAM,22985,521139,PENAMALURU,16.429392,80.698291,AP,KRISHNA
3670,22986,GANDEPALLI,22986,533294,GANDEPALLE,17.137369,81.959753,AP,KAKINADA
3671,235977,RANGACHEDU,235977,515867,GUMMAGATTA,14.6203560,76.9302060,AP,ANANTAPURAMU
3672,22987,YERRAVARAM,22987,533435,YELESWARAM,17.230089,82.126188,AP,KAKINADA
3673,235976,KADARAMPALLI,235976,515867,RAYADURG,14.699861,77.01486,AP,ANANTAPURAMU
3674,22989,VARARAMACHANDRAPURAM,22989,507135,VARARAMACHANDRAPURAM,17.564423,81.297301,AP,ASR
3675,235982,BOLLANAGUDDAM,235982,515870,BOMMANAHAL,14.973202,77.056101,AP,ANANTAPURAMU
3676,235981,YERRAMPALLI,235981,515867,GUMMAGATTA,14.617799,76.953354,AP,ANANTAPURAMU
3677,1668684274945,KMSTONE MACHERLA,1668684274945,522426,MACHERLA,,,AP,PALNADU
3678,22992,MANGAPETA,22992,506172,MANGAPETA,18.2523700,80.5167810,TS,MULUGU
3679,1668781478773,RAJAVANTHI CROSS AP BORDER,1668781478773,515301,MADAKASIRA,14.013789,77.282074,AP,SRI SATHYA SAI
3680,22993,DEVULLAPALLY,22993,534451,JANGAREDDIGUDEM,17.068357,81.254829,AP,ELURU
3681,22994,VEGIWADA,22994,534452,PEDAVEGI,16.8701990,81.1610050,AP,ELURU
3682,6611,KANIGIRI,6611,523230,KANIGIRI,15.400085,79.510028,AP,PRAKASAM
3683,22995,TANAKALLU,22995,515571,THANAKAL,13.9188220,78.1939140,AP,SRI SATHYA SAI
3684,22996,KOPPERAPADU,22996,523303,JANAKAVARAM PANGULURU,15.77953575,80.10051839,AP,BAPATLA
3685,1501315798509,CHITTURPU,1501315798509,521126,GHANTASALA,16.15359,80.91153,AP,KRISHNA
3686,22997,SANTHAMAGULURU,22997,523302,SANTHAMAGULURU,16.11920,79.95412,AP,BAPATLA
3687,235990,L.B.NAGAR,235990,575871,BOMMANAHAL,14.899141,76.983722,AP,ANANTAPURAMU
3688,22998,RAVINUTHALA,22998,523213,ONGOLE,15.739001,80.080556,AP,PRAKASAM
3689,22999,BANGARUPALEM,22999,517416,BANGARUPALEM,13.19579,78.912966,AP,CHITTOOR
3690,235995,SETTI GUNTA,235995,516101,KODUR,13.8535846,79.3951516,AP,ANNAMAYYA
3691,23000,CHANDALURU,23000,523167,INKOLLU,15.78497,80.13867,AP,BAPATLA
3692,23001,PANGALURU,23001,523214,JANAKAVARAMPANGULURU,15.81592,80.10959,AP,BAPATLA
3693,235992,NEMAKALLU,235992,515871,BOMMANAHAL,15.01335069,76.9377346,AP,ANANTAPURAMU
3694,6621,KANIPAKAM,6621,517131,IRALA,13.27656,79.03513,AP,CHITTOOR
3695,236003,T REDDYPALLI,236003,516107,PULLAMPETA,14.0842567,79.2077251,AP,ANNAMAYYA
3696,23008,PENUKONDA -ATP,23008,515110,PENUKONDA,14.0822214,77.5985986,AP,SRI SATHYA SAI
3697,23010,TIMMAYYMGARIPALLI,23010,516128,CHITVEL,14.220518,79.274937,AP,ANNAMAYYA
3698,23011,SANIPAYEE,23011,516130,VEERABALLE,14.10842,78.94994,AP,ANNAMAYYA
3699,1668627028364,MODEL SCHOOL DHONE,1668627028364,518222,DHONE,15.418605,77.887654,AP,NANDYAL
3700,236007,NUKANAPALLE,236007,516108,OBULAVARIPALLE,14.018510,79.202070,AP,ANNAMAYYA
3701,23012,JANGAPETA,23012,516130,T SUNDUPALLE,14.086239,78.917366,AP,ANNAMAYYA
3702,236006,K M STONE,236006,516108,OBULAVARIPALLE,15.6100720,79.0539740,AP,ANNAMAYYA
3703,23014,RAMAPURAM1,23014,516269,RAYACHOTI,14.053988,78.743067,AP,ANNAMAYYA
3704,23015,DAM ROAD,23015,516267,RAPUR,14.03154,78.47695,AP,SPS NELLORE
3705,23016,JEELUGUMILLI,23016,534467,JEELUGUMILLI,17.21095,81.13472,AP,ELURU
3706,236010,AKEPADU CROSZ,236010,516150,RAJAMPET,14.152940,79.086640,AP,ANNAMAYYA
3707,236009,NAGARIPADU,236009,516110,CHITVEL,14.114347,79.341288,AP,ANNAMAYYA
3708,236008,T KAMMAPALLI,236008,516108,OBULAVARIPALLE,14.0608,79.22088,AP,ANNAMAYYA
3709,236015,SUNDUVARIPALLI,236015,516126,RAJAMPET,14.1589270,79.1536050,AP,ANNAMAYYA
3710,23020,NARAYANA PURAM,23020,524152,DAGADARTHI,14.712082,79.959789,AP,SPS NELLORE
3711,23021,PURUSHOTTAPATNAM,23021,522616,CHILAKALURIPET,16.08639,80.15025,AP,PALNADU
3712,23022,KOMAROLU,23022,523373,KOMAROLU,15.249354,79.007031,AP,PRAKASAM
3713,236013,K M STONE4,236013,516126,RAJAMPET,,,AP,ANNAMAYYA
3714,23023,SIDDAVATAM,23023,516237,SIDDAVATAM,14.468267,78.966208,AP,YSR KADAPA
3715,236012,K M STONE2,236012,516126,RAJAMPET,,,AP,ANNAMAYYA
3716,236019,MOOGAVARIPALLI,236019,516128,CHITVEL,14.237624,79.282002,AP,ANNAMAYYA
3717,6641,KANKIPADU,6641,521151,KANKIPADU,16.43381,80.76796,AP,KRISHNA
3718,236018,YEGUVA SIDDAVARAM,236018,516127,PENAGALUR,14.00026,79.24458,AP,ANNAMAYYA
3719,236017,SIRIAVARAM,236017,516127,PENAGALUR,14.33609,79.26958,AP,ANNAMAYYA
3720,236016,PENAGALUR,236016,516127,PENAGALUR,14.30648,79.26219,AP,ANNAMAYYA
3721,23029,KANAGALA,23029,522259,CHERUKUPALLE,16.080282,80.739469,AP,BAPATLA
3722,236022,AROGYAPURAM,236022,516129,T SUNDUPALLE,13.9224620,79.0132420,AP,ANNAMAYYA
3723,236020,NAIDUVARIPALLI,236020,516128,PENAGALUR,14.264530,79.273360,AP,ANNAMAYYA
3724,236027,GUNDLAPALLI,236027,516130,T SUNDUPALLE,13.913317,78.937293,AP,ANNAMAYYA
3725,1426228824425,NETHIVARIPALEM,1426228824425,523271,KONDAPI,15.3755087,79.8327732,AP,PRAKASAM
3726,236025,REDDIVARIPALLE,236025,516129,T SUNDUPALLE,14.0001,78.91849,AP,ANNAMAYYA
3727,6651,KANNAPURAM,6651,534312,BUTTAYAGUDEM,17.186259,81.413072,AP,ELURU
3728,23038,MANDAMARRY MARKET,23038,,,,,TS,HO
3729,236035,P P SCHOOL,236035,516001,KADAPA,14.46838,78.8524,AP,YSR KADAPA
3730,236033,D.HIREHAL,236033,515872,D HIREHAL,15.008252,76.83617,AP,ANANTAPURAMU
3731,23043,BUKKAPATNAM,23043,515144,BUKKAPATNAM,14.196367,77.798416,AP,SRI SATHYA SAI
3732,236032,THARAKAPURAM,236032,515870,BOMMANAHAL,14.966165,77.082038,AP,ANANTAPURAMU
3733,23044,MAMILLAKUNTA X,23044,515133,PUTTAPARTHI,14.157819,77.759262,AP,SRI SATHYA SAI
3734,23045,SIDDHANTAM,23045,534326,PENUGONDA,16.67402,81.81071,AP,WEST GODAVARI
3735,23046,ERLAPADU,23046,523117,KANIGIRI,15.203195,79.581835,AP,PRAKASAM
3736,23047,ALAVAPADU,23047,523304,KURICHEDU,15.935050,79.568830,AP,PRAKASAM
3737,23049,PCPALLI,23049,523117,PEDACHERLO PALLE,15.281122,79.574832,AP,PRAKASAM
3738,236041,MADHARSAB PALLI,236041,516267,GALIVEEDU,14.079125,78.451493,AP,ANNAMAYYA
3739,23050,GUMMADIPUDI,23050,601201,GUMMIDIPOONDI,13.411999,80.117314,TN,THIRUVALLUR
3740,236040,MADDIMADUGU,236040,516216,CHINTHAKOMMADINNE,14.377330,78.794130,AP,YSR KADAPA
3741,23052,PALVAI X ROAD,23052,522421,RENTACHINTALA,16.543988, 79.515844,AP,PALNADU
3742,1676129540753,ERUVADA,1676129540753,531021,PARAVADA,17.597472,83.046039,AP,ANAKAPALLI
3743,236046,KATRIMALA,236046,515731,GARLADINNE,14.8796,77.42476,AP,ANANTAPURAMU
3744,23054,GURAZALA,23054,522415,GURAZALA,16.5589850,79.6384530,AP,PALNADU
3745,23055,BRAHMANAPALLI,23055,522437,SATTENAPALLI,16.454610,80.044916,AP,PALNADU
3746,236051,D.CHENNEPALLI,236051,515787,KAMBADUR,14.445000,77.304861,AP,ANANTAPURAMU
3747,23057,ANGARA,23057,533307,KAPILESWARAPURAM,16.773759,81.934085,AP,KONASEEMA
3748,236050,PENNAPPAGUDI,236050,515775,PAMIDI,14.946421,77.54708,AP,ANANTAPURAMU
3749,23058,KARAPA,23058,533462,KARAPA,16.9021090,82.1682590,AP,KAKINADA
3750,236048,KONDAPURAM,236048,515775,PAMIDI,14.9745,77.5871,AP,ANANTAPURAMU
3751,23059,VELANGI,23059,533260,KARAPA,16.869684,82.114233,AP,KAKINADA
3752,1685515840270,BARANGI,1685515840270,533288,RAMPACHODAVARAM,17.426751,81.761219,AP,ASR
3753,236054,VARLI,236054,515787,KALYANDURG,14.553211,77.253268,AP,ANANTAPURAMU
3754,236053,NUTHIMADUGU,236053,515787,KAMBADUR,14.491520,77.324540,AP,ANANTAPURAMU
3755,23065,AMBAGUDA,23065,764055,KORAPUT,18.949830,82.554030,OR,KORAPUT
3756,236058,LATHAVARAM,236058,515812,URAVAKONDA,14.923563,77.280072,AP,ANANTAPURAMU
3757,1668582663387,ANAKODERU,1668582663387,588734,BHIMAVARAM,16.485130,81.488310,AP,WEST GODAVARI
3758,6681,KARAD,6681,,,,,MH,
3759,23066,PERECHERLA,23066,522438,MEDIKONDURU,16.322438,80.342852,AP,GUNTUR
3760,23067,VINAYAKAPURAM,23067,524318,ASWARAOPETA,17.35933,81.11479,TS,BHADRADRI KOTHAGUDEM
3761,23068,BEERAVALLI,23068,571605,,12.665763,76.384048,KA,HO
3762,236063,BALAIAHGARI PALLI,236063,516218,PENDLIMARRI,14.413600,78.568380,AP,YSR KADAPA
3763,23069,UPPERU,23069,534444,KUKUNOOR,17.5820350,81.0373740,AP,ELURU
3764,236062,ADIVIKAMMAPALLY,236062,516215,SAMBEPALLE,13.95671,78.79276,AP,ANNAMAYYA
3765,236061,BALIJAPALLY,236061,516214,CHINNAMANDEM,13.988917,78.667900,AP,ANNAMAYYA
3766,236066,NANDIMANDALAM,236066,516218,PENDLIMARRI,14.4071750,78.5245880,AP,YSR KADAPA
3767,1685515610918,SEEMAGANDI,1685515610918,533288,RAMPACHODAVARAM,17.428224,81.720387,AP,ASR
3768,23073,NALLAJERLA,23073,534112,NALLAJERLA,16.94830032,81.40748441,AP,EAST GODAVARI
3769,23074,NANDIPADU,23074,507301,ASWARAOPETA,17.45189,81.1255,TS,BHADRADRI KOTHAGUDEM
3770,236064,BUDDAYAPALLI,236064,516218,PENDLIMARRI,14.50018,78.59458,AP,YSR KADAPA
3771,6691,KARAMCHEDU,6691,523168,CHIRALA,15.8845,80.3163,AP,BAPATLA
3772,23077,KOTHAMAJERU,23077,521131,CHALLAPALLI,16.14113, 81.0184,AP,KRISHNA
3773,23078,SINGARAYAPALEM,23078,521324,MUDINEPALLE,16.410153,81.150480,AP,ELURU
3774,23083,PULLALACHERUVU,23083,523328,PULLALACHERUVU,16.155124,79.43019,AP,PRAKASAM
3775,236072,GANGANAPALLE,236072,516217,SRI AVADUTHA KASINAYANA,15.057395,78.907722,AP,YSR KADAPA
3776,236079,CHENNAMPALLE,236079,516227,BADVEL,14.726076,79.036336,AP,YSR KADAPA
3777,23084,NARAKODURU,23084,522212,CHEBROLE,16.2263100,80.5143580,AP,GUNTUR
3778,6701,KARAMPUDI,6701,522614,KARAMPUDI,16.428327,79.724222,AP,PALNADU
3779,23085,PIRANGIPURAM,23085,522529,PHIRANGIPURAM,16.291652,80.26212,AP,GUNTUR
3780,23086,KOTTAPALEM,23086,522262,NIZAMPATNAM,15.8855120,80.8034700,AP,BAPATLA
3781,1668654864447,ALLIKALLU BOYANAPALLE ,1668654864447,563113,BANGARPET,12.904406,78.335245,KA,KOLAR
3782,23087,MEDAPI,23087,523326,TRIPURANTHAKAM,16.028419,79.496142,AP,PRAKASAM
3783,236076,SANKAVARAM,236076,516217,KALASAPADU,15.047379,78.980081,AP,YSR KADAPA
3784,23088,NAIDUPALEM,23088,523272,TANGUTUR,15.3892333,80.0381322,AP,PRAKASAM
3785,1678861711426,CHURCH CENTRE_1,1678861711426,524239,KONDAPURAM,14.999959,79.63403,AP,SPS NELLORE
3786,236082,LAKSHMIPALEM,236082,516227,BADVEL,14.768972,79.071294,AP,YSR KADAPA
3787,23089,SAVALYAPURAM,23089,522646,SAVALYAPURAM,16.100248,79.811466,AP,PALNADU
3788,1414998241036,PEDAKAKANI,1414998241036,522509,PEDAKAKANI,16.340996,80.489543,AP,GUNTUR
3789,236081,KOTHACHERUVU,236081,516228,BADVEL,14.668724,78.986813,AP,YSR KADAPA
3790,1668682505869,DEVANAKONDA,1668682505869,518465,DEVANAKONDA,15.5386760,77.5488770,AP,KURNOOL
3791,23091,TARLUPADU,23091,523332,TARLUPADU,15.6576430,79.2227050,AP,PRAKASAM
3792,236087,CHOWDARIVARIPALLI,236087,516503,BRAHMAMGARIMATTAM,14.827,78.95074,AP,YSR KADAPA
3793,23092,TADIVARIPALLY,23092,523332,TARLUPADU,15.591094,79.276664,AP,PRAKASAM
3794,23093,VEMULAPADU,23093,524223,JALADANKI,14.8097440,79.8336720,AP,SPS NELLORE
3795,23094,HANUMANTHUNIPADU,23094,523227,HANUMANTHUNIPADU,15.460390,79.407692,AP,PRAKASAM
3796,236085,BRAMHAMGARIMATAM,236085,516228,BRAHMAMGARIMATTAM,14.820444,78.879648,AP,YSR KADAPA
3797,6711,KARATAMPADU,6711,524307,ATMAKUR N,14.6788,79.54176,AP,SPS NELLORE
3798,23095,ALAVALAPADU,23095,523111,DARSI,15.329030,79.624360,AP,PRAKASAM
3799,236091,VENKATAPURAM,236091,516228,B KODURU,13.6668710,79.5010610,AP,YSR KADAPA
3800,1388063388797,AHOBHILAM PACKAGE,1388063388797,,,,,AP,HO
3801,23096,K AGRAHARAM,23096,523111,PEDACHERLO PALLE,15.317185,79.686854,AP,PRAKASAM
3802,23097,BACHELI,23097,,,,,CG,HO
3803,23098,I I S C,23098,,,,,KA,HO
3804,236089,MULAVARIPALLI,236089,516228,B KODURU,14.66883,78.72718,AP,YSR KADAPA
3805,23100,SILK BOARD,23100,560034,BENGALURU,12.916752,77.622402,KA,BENGALURU
3806,236093,LAKKAVARIPALLE,236093,516228,GOPAVARAM,14.810095,79.065637,AP,YSR KADAPA
3807,23102,MODIWALA(BMTC),23102,,,,,KA,
3808,236092,KALVAPALLE,236092,516233,GOPAVARAM,14.823351,79.051577,AP,YSR KADAPA
3809,23105,ARAMGHAR,5231,500028,RAJENDRANAGAR,17.322455,78.432743,TS,RANGA REDDY
3810,23106,KUNDURPI,23106,515766,KUNDURPI,14.293218,77.042498,AP,ANANTAPURAMU
3811,236096,SREENIVASAPURAM,236096,516227,GOPAVARAM,14.743030,79.098172,AP,YSR KADAPA
3812,23107,ROLLA,23107,515321,ROLLA,13.8430530,77.1010930,AP,SRI SATHYA SAI
3813,236103,KAMMAGUTTA PALLY,236103,516259,CHAKRAYAPET,14.19462,78.426263,AP,YSR KADAPA
3814,23108,GUDIBANDA,23108,515271,GUDIBANDA,13.9741369,77.1052347,AP,SRI SATHYA SAI
3815,23109,MADHUGIRI,23109,572132,MADHUGIRI,13.66116,77.21626,KA,TUMKUR
3816,23110,NILAMANGAL,23110,562123,BENGALURU,13.08615,77.41041,KA,BENGALURU
3817,236100,D RAMAPURAM,236100,516257,LAKKIREDDIPALLE,14.18237,78.61258,AP,ANNAMAYYA
3818,23113,MEERPET VILLAGE,3681,,,,,TS,HO
3819,236105,KUMARAKALVA,236105,516259,CHAKRAYAPET,14.26293,78.4551,AP,YSR KADAPA
3820,6731,KARIMNAGAR,6731,,,18.4328650,79.1291030,TS,HO
3821,236104,KONDAPPAGARIPALLE,236104,516259,CHAKRAYAPET,14.225418,78.516215,AP,YSR KADAPA
3822,1668778709305,KADAMALAKUNTE,1668778709305,572202,PAVAGADA,14.107147,77.327374,KA,TUMKUR
3823,236110,SIDDAKAVANDLA PALLY,236110,516259,LAKKIREDDIPALLE,14.15487,78.68189,AP,ANNAMAYYA
3824,1413014742331,CHIMALAPADU,1413014742331,521215,REDDIGUDEM,16.89423,80.6434,AP,NTR
3825,236108,PAYALOPALLY,236108,516259,CHAKRAYAPET,14.212866,78.634500,AP,YSR KADAPA
3826,23120,KOTANANDURU,23120,533407,KOTANANDURU,17.481578,82.495081,AP,KAKINADA
3827,236114,CHEMALA CHERUVUPALLI,236114,516267,GALIVEEDU,14.08453,78.59136,AP,ANNAMAYYA
3828,23121,JAGGAMPETA BY PASS,23121,533435,JAGGAMPETA,17.173290,82.057051,AP,KAKINADA
3829,236113,VADDEPALLY,236113,516259,LAKKIREDDIPALLE,14.1406,78.67059,AP,ANNAMAYYA
3830,236112,THAKKALLA PALLI,236112,516259,CHAKRAYAPET,14.240075,78.467773,AP,YSR KADAPA
3831,23123,DEFFENCE COLONY,23123,,,,,TS,
3832,1668662665179,HUSSINAPURAM,1668662665179,518598,BETHAMCHERLA,15.445223,78.04567,AP,NANDYAL
3833,23124,GANESH TEMPLE,23124,,,,,TS,HO
3834,236118,VELIGALLU,236118,516267,GALIVEEDU,14.042045,78.445969,AP,ANNAMAYYA
3835,1668743025412,KALUGOTLA KOILAKUNTLA,1668743025412,518134,KOILKUNTLA,15.28491539,78.35084707,AP,NANDYAL
3836,23125,KAMINENI HOSPITAL,23125,500074,HYDERABAD,17.352698,78.555402,TS,HYDERABAD
3837,23126,KOVVURU MAIN ROAD,23126,534350,KOVVUR,17.017673,81.730825,AP,EAST GODAVARI
3838,236117,TALAMUDIPI,236117,516267,GALIVEEDU,14.151713,78.521433,AP,ANNAMAYYA
3839,236116,PYRAMPALLI,236116,516267,GALIVEEDU,14.06466,78.50403,AP,ANNAMAYYA
3840,236123,THATIGUNTAPALLY X,236123,516268,VEERABALLE,14.06915,78.67059,AP,ANNAMAYYA
3841,23129,TUNI BY PASS,23129,533401,TUNI,17.368279,82.548200,AP,KAKINADA
3842,23130,GUNTUR BY PASS,23130,522003,GUNTUR,16.270202,80.469037,AP,GUNTUR
3843,236121,KURAVAPALLI,236121,516268,VEERABALLE,14.10754,78.87652,AP,ANNAMAYYA
3844,1674121269950,AP MODEL SCHOOL,1674121269950,522614,KARAMPUDI,16.4133540,79.7200320,AP,PALNADU
3845,236127,SEETHAM PET,236127,516269,RAYACHOTI,14.06656,78.8659,AP,ANNAMAYYA
3846,23133,BRUNDAVAN CLY SRRNGR,23133,,,,,AP,HO
3847,236125,ANUMPALLY,236125,516269,RAYACHOTI,14.027680,78.859350,AP,ANNAMAYYA
3848,236124,VONGIMALLA,236124,516268,VEERABALLE,14.17785,78.85476,AP,ANNAMAYYA
3849,23135,BLOCK BRIDGE,23135,533201,AMALAPURAM,16.5896,82.0089,AP,KONASEEMA
3850,236131,ANJINEYAGUDI,236131,516270,RAYACHOTI,14.089820,78.755890,AP,ANNAMAYYA
3851,23136,SKBR COLLEGE,23136,533101,AMALAPURAM,16.567680,81.997120,AP,KONASEEMA
3852,236130,YERRAMORAM PALLY,236130,516269,SAMBEPALLE,13.9156,78.86129,AP,ANNAMAYYA
3853,236134,PEDDAPUTHA,236134,516293,KAMALAPURAM,14.53282,78.6573,AP,YSR KADAPA
3854,23143,KMM1,23143,,,,,TS,HO
3855,23144,MUMBAI,23144,,,,,MH,
3856,6761,KARMANGHAT,6761,500079,SAROOR NAGAR,17.34408,78.53499,TS,RANGA REDDY
3857,236138,VALASAPALLE,236138,516309,YERRAGUNTLA,14.626846,78.517202,AP,YSR KADAPA
3858,236137,THUMMALAPALLI,236137,516309,YERRAGUNTLA,14.618967,78.505062,AP,YSR KADAPA
3859,236143,MOILLACHERUVU,236143,516321,VEERAPUNAYUNIPALLE,14.4767220,78.3913750,AP,YSR KADAPA
3860,23149,SRISAILAM1,23149,518101,SRISAILAM,16.07384,78.874827,AP,NANDYAL
3861,236140,R T P P,236140,516310,YERRAGUNTLA,14.712093,78.46476,AP,YSR KADAPA
3862,236147,BAGGIDI PALLI,236147,516150,RAJAMPET,14.26461,79.0096,AP,ANNAMAYYA
3863,236146,ALIDENA,236146,516339,VEERAPUNAYUNIPALLE,14.547360,78.579900,AP,YSR KADAPA
3864,6771,KASAPURAM,6771,515801,GUNTAKAL,15.194200,77.391440,AP,ANANTAPURAMU
3865,23155,HX ROAD,23155,562102,KARNATAKA,13.246860,77.930501,KA,KARNATAKA
3866,1668613413612,KONDURU,1668613413612,515331,LEPAKSHI,13.8483323,77.6095979,AP,SRI SATHYA SAI
3867,23156,BHAKARAPET,23156,517194,CHINNAGOTTIGALLU,13.65298873,79.15800254,AP,TIRUPATHI
3868,23157,CHINTHAPARTHI,23157,517277,NIMMANAPALLE,13.643864,78.706689,AP,ANNAMAYYA
3869,236150,KONAPURAM,236150,516151,NANDALUR,14.371934,79.212080,AP,ANNAMAYYA
3870,23158,RAYALPAD,23158,563134,SRINIVASAPURA,13.529918,78.346202,KA,KOLAR
3871,236149,MANDAPALLE,236149,516150,RAJAMPET,14.248370,79.046610,AP,ANNAMAYYA
3872,23159,CHINTAMANI,23159,563125,CHINTAMANI,13.40045,78.05622,KA,KOLAR
3873,236148,LEBAKA X,236148,516150,NANDALUR,14.299910,79.160065,AP,ANNAMAYYA
3874,23160,HOSKOTE,23160,562114,HOSKOTE,13.069515,77.782226,KA,BENGALURU
3875,236155,CHINAMACHUPALLE,236155,516162,CHENNUR,14.536129,78.790253,AP,YSR KADAPA
3876,23161,PEDAVADLAPUDI,23161,522302,MANGALAGIRI,16.41148,80.61094,AP,GUNTUR
3877,23162,BAPATLA OLD BUS STAND,23162,522101,BAPATLA,15.90504,80.4715,AP,BAPATLA
3878,23164,ACHANTA,23164,534123,ACHANTA,16.604474,81.804672,AP,WEST GODAVARI
3879,23165,JAIPUR,23165,754133,JAIPUR,18.86654,82.56332,RJTN,JAGATSINGHAPUR
3880,6781,KASINAGAR,6781,761206,KASHINAGAR,18.85695,83.88131,OR,GAJAPATI
3881,23166,MEKHRI CIRCLE,23166,560032,BENGALURU,13.019967,77.584462,KA,BENGALURU
3882,236156,DUMPALAGATTU,236156,516163,KHAJIPET,14.62341,78.78322,AP,YSR KADAPA
3883,23167,GANGANAGER,23167,,,,,KA,HO
3884,23168,KLINGA,23168,,,,,AP,HO
3885,23170,KLM BY PASS,23170,517520,RENIGUNTA,13.61520,79.50659,AP,TIRUPATHI
3886,23171,PALLIPATTU,23171,631207,THIRUVALLUR,13.3361830,79.4437310,AP,TAMILANADU
3887,23172,PULLUR X ROAD,23172,517167,SRIRANGARAJAPURAM,13.308520,79.352200,AP,CHITTOOR
3888,236167,NARASINGA PALLI,236167,516193,PORUMAMILLA,14.977918,78.98045,AP,YSR KADAPA
3889,23173,KOTHAPALLIMITTA,23173,517167,SRIRANGARAJAPURAM,13.292650,79.255430,AP,CHITTOOR
3890,236166,MUDIREDDYPALLI,236166,516193,PORUMAMILLA,15.111954,78.989970,AP,YSR KADAPA
3891,23174,KARVETTI NAGARAM,23174,517582,KARVETI NAGARAM,13.421143,79.446846,AP,CHITTOOR
3892,23175,KALINGA,23175,,,,,OR,
3893,1668818933343,KOIDA,1668818933343,534444,VELERPADU,17.483110,81.381130,AP,ELURU
3894,236171,VARIKUNTLA,236171,516217,SRI AVADHUTHA KASINAYANA,15.051442,78.865472,AP,YSR KADAPA
3895,23176,YAGANTI1,23176,518124,BANAGANAPALLE,15.350665,78.140533,AP,NANDYAL
3896,236170,THIMMA REDDY PALLY,236170,516505,PORUMAMILLA,15.017155,79.038236,AP,YSR KADAPA
3897,23177,THRILINGA DARSHINI,23177,,,,,AP,HO
3898,23178,PANCHA SHIVA SKHETRA DARSINI,23178,,,,,AP,HO
